year,class,rank,bib,team,time,time_seconds,source_url
2025,bedrift og mosjonslag mix flest menn,1152,11304,Skattejegerne (Skatteetaten),1:19:51,4791.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1153,10900,GrunnTeknikk (GrunnTeknikk AS),1:19:51,4791.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1154,6033,DNB Greenhouse 1 (DNB),1:19:51,4791.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1155,10662,Næringsbanken ASA,1:19:52,4792.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1156,11211,Element Logic 2 (Element Logic),1:19:52,4792.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1157,7439,Eidsiva & Hafslund BIL 8 (Eidsiva & Hafslund),1:19:53,4793.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1158,9465,Scandec (Scandec Systemer AS),1:19:54,4794.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1159,11446,Asker Kommune Samfunnsutvikling,1:19:54,4794.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1160,6489,Purple Pulse (Telia Norge),1:19:54,4794.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1161,11878,RB Fysio AS,1:19:55,4795.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1162,8017,Fiken Rakett (Fiken AS),1:19:56,4796.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1163,11870,Kantar Media Løpeklubb (Kantar Media Norge AS),1:19:56,4796.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1164,7473,REITAN RETAIL – KOLLY (REITAN RETAIL),1:19:56,4796.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1165,7422,KUD (Kultur-og likestillingsdepartementet),1:19:56,4796.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1166,12076,Miles,1:19:57,4797.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1167,7462,REITAN RETAIL – REMA 1000 S&M (REITAN RETAIL),1:19:57,4797.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1168,8246,"Frydenberg skole (Oslo kommune, Utdanningsetaten)",1:19:58,4798.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1169,4212,FSN Capital,1:19:58,4798.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1170,7230,Installatøren Fredrikstad (Installatøren Fredrikstad AS),1:20:00,4800.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1171,7822,ORS Consulting,1:20:00,4800.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1172,8032,Rådtassene 1 (Norges forskningsråd),1:20:00,4800.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1173,10273,Rekom (Rekom Group),1:20:01,4801.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1174,8230,twoday 5 (twoday),1:20:02,4802.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1175,8285,Gture,1:20:03,4803.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1176,7415,Norsk Lokomotivførerforbund,1:20:03,4803.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1177,6222,KPMG AS 25 (KPMG AS Law II),1:20:04,4804.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1178,6417,EY BIL EY-Parthenon 4 (EY BIL),1:20:04,4804.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1179,6240,Deloitte 32 (Deloitte BIL),1:20:04,4804.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1180,5816,"Svea BIL 1 (Svea Bank AB, filial i Norge)",1:20:05,4805.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1181,7819,Arribatec,1:20:05,4805.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1182,11666,Team Bliksund (Bliksund AS),1:20:05,4805.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1183,8503,Mepex GjenVinnerlaget (Mepex Consult AS),1:20:06,4806.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1184,10715,Esacon AS,1:20:06,4806.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1185,5820,Capgemini 1 (Capgemini),1:20:07,4807.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1186,10896,NOVA 1 (Nova Consulting Group AS),1:20:07,4807.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1187,7239,Marketer,1:20:08,4808.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1188,7311,Alstom 1 (Alstom Transport Norway AS),1:20:09,4809.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1189,6699,Hydro Aktiv – GIA&I (Hydro),1:20:09,4809.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1190,9039,BDT Viken AS,1:20:09,4809.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1191,8053,Trikken (Sporveien Trikken AS),1:20:09,4809.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1192,6666,Oslo fengsel,1:20:11,4811.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1193,7631,Dag og Tid,1:20:12,4812.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1194,12089,The Adecco Group,1:20:12,4812.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1195,10110,Onitio Solutions,1:20:12,4812.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1196,8044,IBM,1:20:13,4813.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1197,7645,Systek AS,1:20:13,4813.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1198,10417,Ullevål røntgen (KRN Ullevål sykehus),1:20:13,4813.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1199,8431,Compass Group 4S1 (4Service AS),1:20:13,4813.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1200,8851,SATEBA NORWAY,1:20:15,4815.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1201,7440,Silicon Labs 2 – Energetic Fun-Runners (Silicon Labs Norway),1:20:15,4815.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1202,6811,Blystad Group (Arne Blystad AS),1:20:15,4815.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1203,7308,Nordea Bank 1 (Nordea Bank),1:20:16,4816.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1204,8642,Autopay Technologies AS (Autopay Technologies),1:20:16,4816.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1205,7420,Tokkekraft 2 (Statkraft Energi AS),1:20:16,4816.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1206,8510,LSEG,1:20:16,4816.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1207,9078,Space Norway (Space Norway AS),1:20:17,4817.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1208,10438,Hennig-Olsen (Hennig-Olsen Is),1:20:17,4817.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1209,6835,Hegnar Media,1:20:18,4818.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1210,5619,ASKO H.I.GIØRTZ 1 (NorgesGruppen ASA),1:20:18,4818.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1211,8265,SpareBank 1 Østlandet 1 (SpareBank 1 Østlandet),1:20:18,4818.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1212,7039,WAL 1 (WAL),1:20:19,4819.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1213,8490,Alti Forvaltning 1 (Alti Forvaltning AS),1:20:19,4819.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1214,5902,"BDO Revisjon – Bygg, Anlegg og Teknologi 2 (BDO AS)",1:20:20,4820.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1215,8511,Ecit Tandem Regnskap (Tandem AS),1:20:20,4820.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1216,11114,Nordox (Nordox AS),1:20:20,4820.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1217,8637,Team Cool (Carrier),1:20:20,4820.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1218,9438,Seebrite (Seebrite Retail AS),1:20:21,4821.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1219,9052,Testify fighters (Testify AS),1:20:22,4822.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1220,8839,Buypass (Buypass AS),1:20:22,4822.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1221,10042,Verisure Ledelse (Verisure AS),1:20:22,4822.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1222,9696,AIDER 5 (Aider AS),1:20:22,4822.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1223,8082,VAQ – Et godt hjem for fisk og folk (VAQ),1:20:22,4822.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1224,10661,Andresen og sønn (Andresen og sønn AS),1:20:22,4822.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1225,10276,Alfa Sko,1:20:23,4823.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1226,10464,KCAD (KCA Deutag Drilling Norge AS),1:20:24,4824.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1227,7216,Å Energi 4 (Å Energi),1:20:24,4824.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1228,9462,Instabee Norge (Instabee),1:20:25,4825.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1229,8456,Safetec (Safetec Nordic AS),1:20:26,4826.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1230,7634,Gjensidige Commercial (Gjensidige Forsikring ASA),1:20:27,4827.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1231,10846,OSLO VVS SERVICE (Oslo vvs service as),1:20:28,4828.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1232,6432,Power Solutions Superheroes 2 (Aker Solutions),1:20:28,4828.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1233,5206,KDA Land Systems 2 (Kongsberg Defence & Aerospace AS),1:20:28,4828.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1234,6117,DNB Asset Management 3 (DNB Asset Management AS),1:20:29,4829.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1235,7247,Allergot Legends (Allergot ungdomsskole),1:20:29,4829.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1236,11636,Brakka Attack,1:20:29,4829.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1237,6103,PMO KYC 2 (DNB),1:20:30,4830.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1238,9715,ØMF Asker Ringerike (ØMF Asker Ringerike AS),1:20:30,4830.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1239,10285,GreenH (GreenH AS),1:20:30,4830.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1240,6307,PwC FS Risk (PricewaterhouseCoopers),1:20:31,4831.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1241,7413,Mittanbud 2 (Mittanbud Marketplaces AS),1:20:31,4831.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1242,7022,KONE AS,1:20:31,4831.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1243,9028,Team Abbott (Abbott Norge),1:20:31,4831.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1244,8708,Team Ingebrigtsen,1:20:31,4831.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1245,8107,Crowe Partner Revisjon 1 (Crowe Partner Revisjon AS),1:20:32,4832.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1246,8436,"Nasjonalbiblioteket, Oslo (Nasjonalbiblioteket)",1:20:32,4832.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1247,12205,Kriserøyk (Diakonhjemmet sykehus),1:20:32,4832.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1248,9259,HELP 2 (HELP),1:20:32,4832.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest menn,1249,8258,Bouvet 6 Industripingvinene (Bouvet Norge AS),1:20:33,4833.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-menn-holmenkollstafetten-2025/
